,qn,err_type,err_value,prob,err
1127,Q10,p_ab_err_i,0.16808557,0,6
1128,Q10,p_ab_err_i,0.76772883,0,6
1212,Q10,p_ab_err_real_m80,0.15,0,7
1213,Q10,p_ab_err_real_m80,0.05,0,7
1214,Q10,p_ab_err_real_m80,0.575,0,7
1215,Q10,p_ab_err_real_m80,0.175,0,7
1216,Q10,p_ab_err_real_m80,0.4,0,7
1217,Q10,p_ab_err_real_m80,0.1,0,7
1218,Q10,p_ab_err_real_m80,0.325,0,7
1219,Q10,p_ab_err_real_m80,0.275,0,7
1220,Q10,p_ab_err_real_m80,0.65,0,7
1221,Q10,p_ab_err_real_m80,0.55,0,7
1222,Q10,p_ab_err_real_m80,0.15,0,7
1223,Q10,p_ab_err_real_m80,0.15,0,7
1224,Q10,p_ab_err_real_m80,0.005,0,7
1225,Q10,p_ab_err_real_m80,0.005,0,7
1226,Q10,p_ab_err_real_m80,0.525,0,7
1227,Q10,p_ab_err_real_m80,0.125,0,7
1228,Q10,p_ab_err_real_m80,0.4,0,7
1229,Q10,p_ab_err_real_m80,0.4,0,7
1313,Q10,p_ab_err_real_uni,0.3,0,8
1314,Q10,p_ab_err_real_uni,0.2,0,8
1315,Q10,p_ab_err_real_uni,0.4,0,8
1316,Q10,p_ab_err_real_uni,0.0,0,8
1317,Q10,p_ab_err_real_uni,0.0,0,8
1318,Q10,p_ab_err_real_uni,0.5,0,8
1319,Q10,p_ab_err_real_uni,0.45,0,8
1320,Q10,p_ab_err_real_uni,0.4,0,8
1321,Q10,p_ab_err_real_uni,0.4,0,8
1322,Q10,p_ab_err_real_uni,0.3,0,8
1323,Q10,p_ab_err_real_uni,0.2,0,8
1324,Q10,p_ab_err_real_uni,0.1,0,8
1325,Q10,p_ab_err_real_uni,0.5,0,8
1326,Q10,p_ab_err_real_uni,0.49,0,8
1327,Q10,p_ab_err_real_uni,0.45,0,8
1328,Q10,p_ab_err_real_uni,0.05,0,8
1329,Q10,p_ab_err_real_uni,0.4,0,8
1330,Q10,p_ab_err_real_uni,0.5,0,8
